LAMMPS data file: ice X at ~175 GPa, 384 atoms

384 atoms
2 atom types

2.077773 12.693427 xlo xhi
2.077773 12.693427 ylo yhi
2.077773 12.693427 zlo zhi

Masses

1 1.0079
2 15.999

Atoms # atomic

224 2 8.712557 6.058643 6.058643 0 0 0
225 1 8.049078 5.395165 5.395165 0 0 0
226 1 8.049078 6.722122 6.722122 0 0 0
227 1 9.376035 5.395165 6.722122 0 0 0
228 1 9.376035 6.722122 5.395165 0 0 0
229 2 7.385600 4.731687 7.385600 0 0 0
230 2 8.712557 6.058643 8.712557 0 0 0
231 1 8.049078 5.395165 8.049078 0 0 0
232 1 8.049078 6.722122 9.376035 0 0 0
233 1 9.376035 5.395165 9.376035 0 0 0
234 1 9.376035 6.722122 8.049078 0 0 0
235 2 7.385600 4.731687 10.039513 0 0 0
236 2 8.712557 6.058643 11.366470 0 0 0
237 1 8.049078 5.395165 10.702992 0 0 0
238 1 8.049078 6.722122 12.029948 0 0 0
239 1 9.376035 5.395165 12.029948 0 0 0
240 1 9.376035 6.722122 10.702992 0 0 0
241 2 7.385600 7.385600 2.077773 0 0 0
242 2 8.712557 8.712557 3.404730 0 0 0
243 1 8.049078 8.049078 2.741252 0 0 0
244 1 8.049078 9.376035 4.068208 0 0 0
245 1 9.376035 8.049078 4.068208 0 0 0
246 1 9.376035 9.376035 2.741252 0 0 0
247 2 7.385600 7.385600 4.731687 0 0 0
248 2 8.712557 8.712557 6.058643 0 0 0
249 1 8.049078 8.049078 5.395165 0 0 0
250 1 8.049078 9.376035 6.722122 0 0 0
251 1 9.376035 8.049078 6.722122 0 0 0
252 1 9.376035 9.376035 5.395165 0 0 0
253 2 7.385600 7.385600 7.385600 0 0 0
254 2 8.712557 8.712557 8.712557 0 0 0
255 1 8.049078 8.049078 8.049078 0 0 0
256 1 8.049078 9.376035 9.376035 0 0 0
257 1 9.376035 8.049078 9.376035 0 0 0
258 1 9.376035 9.376035 8.049078 0 0 0
259 2 7.385600 7.385600 10.039513 0 0 0
260 2 8.712557 8.712557 11.366470 0 0 0
261 1 8.049078 8.049078 10.702992 0 0 0
262 1 8.049078 9.376035 12.029948 0 0 0
263 1 9.376035 8.049078 12.029948 0 0 0
264 1 9.376035 9.376035 10.702992 0 0 0
265 2 7.385600 10.039513 2.077773 0 0 0
266 2 8.712557 11.366470 3.404730 0 0 0
267 1 8.049078 10.702992 2.741252 0 0 0
268 1 8.049078 12.029948 4.068208 0 0 0
269 1 9.376035 10.702992 4.068208 0 0 0
270 1 9.376035 12.029948 2.741252 0 0 0
271 2 7.385600 10.039513 4.731687 0 0 0
272 2 8.712557 11.366470 6.058643 0 0 0
273 1 8.049078 10.702992 5.395165 0 0 0
274 1 8.049078 12.029948 6.722122 0 0 0
275 1 9.376035 10.702992 6.722122 0 0 0
276 1 9.376035 12.029948 5.395165 0 0 0
277 2 7.385600 10.039513 7.385600 0 0 0
278 2 8.712557 11.366470 8.712557 0 0 0
279 1 8.049078 10.702992 8.049078 0 0 0
280 1 8.049078 12.029948 9.376035 0 0 0
281 1 9.376035 10.702992 9.376035 0 0 0
282 1 9.376035 12.029948 8.049078 0 0 0
283 2 7.385600 10.039513 10.039513 0 0 0
284 2 8.712557 11.366470 11.366470 0 0 0
285 1 8.049078 10.702992 10.702992 0 0 0
286 1 8.049078 12.029948 12.029948 0 0 0
287 1 9.376035 10.702992 12.029948 0 0 0
288 1 9.376035 12.029948 10.702992 0 0 0
289 2 10.039513 2.077773 2.077773 0 0 0
290 2 11.366470 3.404730 3.404730 0 0 0
291 1 10.702992 2.741252 2.741252 0 0 0
292 1 10.702992 4.068208 4.068208 0 0 0
293 1 12.029948 2.741252 4.068208 0 0 0
294 1 12.029948 4.068208 2.741252 0 0 0
295 2 10.039513 2.077773 4.731687 0 0 0
296 2 11.366470 3.404730 6.058643 0 0 0
297 1 10.702992 2.741252 5.395165 0 0 0
298 1 10.702992 4.068208 6.722122 0 0 0
299 1 12.029948 2.741252 6.722122 0 0 0
300 1 12.029948 4.068208 5.395165 0 0 0
301 2 10.039513 2.077773 7.385600 0 0 0
302 2 11.366470 3.404730 8.712557 0 0 0
303 1 10.702992 2.741252 8.049078 0 0 0
304 1 10.702992 4.068208 9.376035 0 0 0
305 1 12.029948 2.741252 9.376035 0 0 0
306 1 12.029948 4.068208 8.049078 0 0 0
307 2 10.039513 2.077773 10.039513 0 0 0
308 2 11.366470 3.404730 11.366470 0 0 0
309 1 10.702992 2.741252 10.702992 0 0 0
310 1 10.702992 4.068208 12.029948 0 0 0
311 1 12.029948 2.741252 12.029948 0 0 0
312 1 12.029948 4.068208 10.702992 0 0 0
313 2 10.039513 4.731687 2.077773 0 0 0
314 2 11.366470 6.058643 3.404730 0 0 0
315 1 10.702992 5.395165 2.741252 0 0 0
316 1 10.702992 6.722122 4.068208 0 0 0
317 1 12.029948 5.395165 4.068208 0 0 0
318 1 12.029948 6.722122 2.741252 0 0 0
319 2 10.039513 4.731687 4.731687 0 0 0
320 2 11.366470 6.058643 6.058643 0 0 0
321 1 10.702992 5.395165 5.395165 0 0 0
322 1 10.702992 6.722122 6.722122 0 0 0
323 1 12.029948 5.395165 6.722122 0 0 0
324 1 12.029948 6.722122 5.395165 0 0 0
325 2 10.039513 4.731687 7.385600 0 0 0
326 2 11.366470 6.058643 8.712557 0 0 0
327 1 10.702992 5.395165 8.049078 0 0 0
328 1 10.702992 6.722122 9.376035 0 0 0
329 1 12.029948 5.395165 9.376035 0 0 0
330 1 12.029948 6.722122 8.049078 0 0 0
331 2 10.039513 4.731687 10.039513 0 0 0
332 2 11.366470 6.058643 11.366470 0 0 0
333 1 10.702992 5.395165 10.702992 0 0 0
334 1 10.702992 6.722122 12.029948 0 0 0
335 1 12.029948 5.395165 12.029948 0 0 0
336 1 12.029948 6.722122 10.702992 0 0 0
337 2 10.039513 7.385600 2.077773 0 0 0
338 2 11.366470 8.712557 3.404730 0 0 0
339 1 10.702992 8.049078 2.741252 0 0 0
340 1 10.702992 9.376035 4.068208 0 0 0
341 1 12.029948 8.049078 4.068208 0 0 0
342 1 12.029948 9.376035 2.741252 0 0 0
343 2 10.039513 7.385600 4.731687 0 0 0
344 2 11.366470 8.712557 6.058643 0 0 0
345 1 10.702992 8.049078 5.395165 0 0 0
346 1 10.702992 9.376035 6.722122 0 0 0
347 1 12.029948 8.049078 6.722122 0 0 0
348 1 12.029948 9.376035 5.395165 0 0 0
349 2 10.039513 7.385600 7.385600 0 0 0
350 2 11.366470 8.712557 8.712557 0 0 0
351 1 10.702992 8.049078 8.049078 0 0 0
352 1 10.702992 9.376035 9.376035 0 0 0
353 1 12.029948 8.049078 9.376035 0 0 0
354 1 12.029948 9.376035 8.049078 0 0 0
355 2 10.039513 7.385600 10.039513 0 0 0
356 2 11.366470 8.712557 11.366470 0 0 0
357 1 10.702992 8.049078 10.702992 0 0 0
358 1 10.702992 9.376035 12.029948 0 0 0
