Epoch,learning rate,training loss,training energy/scan RMSE (per atom),training energy/scan MAE (per atom),training forces[energy/scan] RMSE,training forces[energy/scan] MAE,training virial[energy/scan] RMSE (per atom),training virial[energy/scan] MAE (per atom),training mtt::dipole RMSE (per atom),training mtt::dipole MAE (per atom),validation loss,validation energy/scan RMSE (per atom),validation energy/scan MAE (per atom),validation forces[energy/scan] RMSE,validation forces[energy/scan] MAE,validation virial[energy/scan] RMSE (per atom),validation virial[energy/scan] MAE (per atom),validation mtt::dipole RMSE (per atom),validation mtt::dipole MAE (per atom)
,,,meV,meV,meV/A,meV/A,meV,meV,,,,meV,meV,meV/A,meV/A,meV,meV,,
2210,2.951e-05,6.586e+03,0.7767,0.6221, 48.12, 37.14, 3.218, 2.228,0.00208,0.001660,1.338e+03,0.8887,0.7048, 48.60, 37.50, 1.995, 1.524,0.002171,0.001745
2211,2.950e-05,6.570e+03,0.7526,0.5992, 48.12, 37.15, 3.018, 2.071,0.00209,0.001673,1.325e+03,0.9582,0.7457, 48.32, 37.28, 1.836, 1.412,0.002320,0.001812
2212,2.948e-05,6.546e+03,0.7660,0.6099, 48.06, 37.06, 3.021, 2.064,0.00220,0.001765,1.373e+03,0.8700,0.7234, 48.93, 37.89, 4.130, 2.881,0.002676,0.002079
2213,2.947e-05,6.582e+03,0.8179,0.6500, 48.11, 37.13, 3.242, 2.200,0.00225,0.001785,1.356e+03,0.8661,0.7108, 48.51, 37.54, 3.993, 2.792,0.002914,0.002196
2214,2.945e-05,6.586e+03,0.7677,0.6143, 48.06, 37.10, 3.244, 2.210,0.00242,0.001903,1.340e+03,1.0038,0.7754, 48.65, 37.54, 2.023, 1.535,0.002132,0.001727
2215,2.944e-05,6.575e+03,0.7895,0.6401, 48.12, 37.12, 2.939, 2.024,0.00229,0.001818,1.327e+03,0.9205,0.7158, 48.38, 37.33, 1.802, 1.387,0.002235,0.001830
2216,2.942e-05,6.558e+03,0.7909,0.6318, 48.07, 37.12, 2.961, 2.025,0.00226,0.001783,1.357e+03,0.9110,0.7092, 48.77, 37.77, 4.233, 2.940,0.002269,0.001765
2217,2.941e-05,6.583e+03,0.7693,0.6104, 48.11, 37.14, 3.276, 2.262,0.00222,0.001777,1.353e+03,0.8710,0.7080, 48.51, 37.55, 3.779, 2.654,0.002856,0.002141
2218,2.939e-05,6.552e+03,0.7906,0.6341, 48.03, 37.07, 3.219, 2.201,0.00223,0.001769,1.341e+03,0.9642,0.7468, 48.66, 37.55, 1.912, 1.471,0.002177,0.001717
2219,2.938e-05,6.563e+03,0.7713,0.6193, 48.09, 37.10, 3.014, 2.068,0.00211,0.001687,1.319e+03,0.9333,0.7256, 48.26, 37.24, 1.959, 1.502,0.002120,0.001723
2220,2.936e-05,6.543e+03,0.7544,0.5974, 48.05, 37.06, 2.933, 2.020,0.00213,0.001701,1.366e+03,0.8952,0.7014, 48.98, 37.94, 4.285, 2.972,0.002163,0.001792
2221,2.934e-05,6.583e+03,0.7588,0.6094, 48.14, 37.18, 3.324, 2.255,0.00214,0.001700,1.347e+03,0.9332,0.7230, 48.62, 37.65, 4.077, 2.848,0.002204,0.001773
2222,2.933e-05,6.587e+03,0.7750,0.6227, 48.10, 37.10, 3.153, 2.174,0.00224,0.001789,1.332e+03,0.9291,0.7240, 48.47, 37.40, 1.925, 1.478,0.002254,0.001769
2223,2.931e-05,6.557e+03,0.7618,0.6084, 48.01, 37.07, 3.031, 2.055,0.00226,0.001831,1.320e+03,0.9020,0.7075, 48.18, 37.17, 1.754, 1.355,0.002461,0.001871
2224,2.930e-05,6.568e+03,0.7614,0.6116, 48.03, 37.04, 3.047, 2.068,0.00225,0.001822,1.371e+03,0.8662,0.7167, 49.01, 37.97, 4.140, 2.885,0.002367,0.001884
2225,2.928e-05,6.609e+03,0.7676,0.6118, 48.12, 37.14, 3.277, 2.250,0.00221,0.001780,1.355e+03,0.9091,0.7098, 48.65, 37.67, 4.012, 2.808,0.002564,0.002034
2226,2.927e-05,6.568e+03,0.7925,0.6373, 48.06, 37.07, 3.215, 2.175,0.00224,0.001796,1.326e+03,0.8758,0.6971, 48.38, 37.32, 1.864, 1.433,0.002213,0.001744
2227,2.925e-05,6.545e+03,0.7619,0.6085, 48.00, 37.03, 3.059, 2.079,0.00220,0.001763,1.313e+03,0.9333,0.7224, 48.08, 37.09, 1.839, 1.414,0.002341,0.001867
2228,2.924e-05,6.539e+03,0.7577,0.6084, 47.98, 37.01, 3.106, 2.095,0.00228,0.001832,1.366e+03,0.8785,0.6953, 48.98, 37.94, 4.153, 2.893,0.002167,0.001725
2229,2.922e-05,6.566e+03,0.7682,0.6166, 48.03, 37.09, 3.204, 2.211,0.00235,0.001892,1.339e+03,0.8670,0.7098, 48.38, 37.45, 3.844, 2.696,0.002550,0.002023
2230,2.921e-05,6.543e+03,0.7566,0.6048, 47.98, 37.01, 3.091, 2.156,0.00220,0.001743,1.360e+03,1.0995,0.8508, 49.01, 37.84, 2.071, 1.567,0.002170,0.001751
2231,2.919e-05,6.573e+03,0.7890,0.6283, 48.08, 37.11, 2.973, 2.062,0.00213,0.001680,1.342e+03,0.8946,0.7069, 48.63, 37.54, 2.028, 1.542,0.002304,0.001816
2232,2.917e-05,6.552e+03,0.7699,0.6151, 48.04, 37.07, 2.823, 1.999,0.00220,0.001734,1.342e+03,0.8673,0.7025, 48.52, 37.54, 3.792, 2.662,0.002328,0.001841
2233,2.916e-05,6.531e+03,0.7646,0.6137, 48.01, 37.02, 3.041, 2.110,0.00217,0.001731,1.331e+03,0.8939,0.7033, 48.28, 37.37, 3.893, 2.736,0.002387,0.001898
2234,2.914e-05,6.538e+03,0.7615,0.6115, 47.94, 36.98, 3.120, 2.192,0.00225,0.001792,1.344e+03,1.0631,0.8187, 48.69, 37.57, 2.074, 1.571,0.002227,0.001847
2235,2.913e-05,6.563e+03,0.8436,0.6739, 48.04, 37.07, 2.966, 2.049,0.00231,0.001864,1.328e+03,1.0423,0.8054, 48.39, 37.34, 1.820, 1.401,0.002274,0.001908
2236,2.911e-05,6.529e+03,0.7900,0.6389, 47.95, 36.99, 3.089, 2.121,0.00227,0.001808,1.349e+03,0.8704,0.7242, 48.66, 37.66, 3.801, 2.667,0.002320,0.001796
2237,2.910e-05,6.565e+03,0.7770,0.6232, 48.00, 37.03, 3.076, 2.144,0.00223,0.001772,1.336e+03,0.8705,0.7028, 48.23, 37.31, 3.742, 2.633,0.002778,0.002191
2238,2.908e-05,6.520e+03,0.7772,0.6219, 47.88, 36.96, 3.151, 2.176,0.00240,0.001894,1.341e+03,0.9463,0.7342, 48.68, 37.57, 1.944, 1.483,0.002127,0.001704
2239,2.907e-05,6.560e+03,0.7853,0.6313, 48.01, 37.05, 2.855, 2.010,0.00231,0.001857,1.325e+03,1.0730,0.8281, 48.31, 37.27, 1.903, 1.458,0.002319,0.001932
2240,2.905e-05,6.524e+03,0.7687,0.6108, 47.90, 36.95, 2.888, 1.986,0.00232,0.001838,1.350e+03,0.8636,0.7149, 48.65, 37.67, 4.174, 2.904,0.002285,0.001767
2241,2.903e-05,6.527e+03,0.7742,0.6266, 47.97, 37.03, 3.263, 2.228,0.00218,0.001751,1.338e+03,0.8886,0.7002, 48.38, 37.43, 3.711, 2.615,0.002520,0.001914
2242,2.902e-05,6.520e+03,0.7944,0.6378, 47.88, 36.94, 3.120, 2.151,0.00230,0.001821,1.338e+03,0.9591,0.7427, 48.56, 37.48, 2.041, 1.546,0.002297,0.001874
2243,2.900e-05,6.551e+03,0.7851,0.6319, 47.92, 36.96, 2.924, 2.022,0.00239,0.001903,1.326e+03,0.9386,0.7316, 48.29, 37.26, 1.838, 1.415,0.002452,0.002003
2244,2.899e-05,6.532e+03,0.7826,0.6322, 47.87, 36.93, 2.938, 2.027,0.00243,0.001962,1.355e+03,0.9231,0.7145, 48.73, 37.74, 4.009, 2.799,0.002375,0.001819
2245,2.897e-05,6.539e+03,0.7815,0.6286, 47.93, 36.99, 3.151, 2.175,0.00229,0.001815,1.346e+03,0.8751,0.7354, 48.39, 37.45, 3.970, 2.779,0.002792,0.002083
2246,2.896e-05,6.555e+03,0.7922,0.6341, 47.91, 36.94, 3.226, 2.195,0.00240,0.001906,1.330e+03,1.0394,0.8005, 48.43, 37.38, 1.947, 1.485,0.002224,0.001875
2247,2.894e-05,6.564e+03,0.7850,0.6309, 47.92, 36.98, 2.930, 2.047,0.00263,0.002104,1.324e+03,0.9299,0.7244, 48.24, 37.21, 1.884, 1.451,0.002486,0.002020
2248,2.893e-05,6.548e+03,0.7832,0.6259, 47.85, 36.91, 2.903, 2.006,0.00263,0.002105,1.358e+03,0.8599,0.6991, 48.61, 37.64, 4.150, 2.894,0.002780,0.002155
2249,2.891e-05,6.551e+03,0.7589,0.6110, 47.90, 36.95, 3.229, 2.203,0.00248,0.001971,1.344e+03,0.8706,0.7051, 48.39, 37.45, 3.771, 2.653,0.002740,0.002110
2250,2.890e-05,6.528e+03,0.7558,0.6053, 47.86, 36.92, 3.135, 2.167,0.00253,0.002010,1.332e+03,0.9607,0.7427, 48.47, 37.41, 1.971, 1.505,0.002228,0.001880
2251,2.888e-05,6.547e+03,0.7683,0.6166, 47.88, 36.93, 3.015, 2.077,0.00248,0.001992,1.317e+03,0.9665,0.7474, 48.21, 37.19, 1.780, 1.372,0.002185,0.001791
2252,2.886e-05,6.505e+03,0.7811,0.6294, 47.85, 36.93, 2.977, 2.038,0.00233,0.001837,1.356e+03,0.8720,0.7012, 48.70, 37.72, 4.031, 2.818,0.002473,0.001890
2253,2.885e-05,6.539e+03,0.7737,0.6157, 47.88, 36.96, 3.184, 2.203,0.00228,0.001819,1.342e+03,0.8664,0.7002, 48.48, 37.53, 3.931, 2.749,0.002375,0.001826
2254,2.883e-05,6.533e+03,0.7950,0.6467, 47.89, 36.93, 3.131, 2.148,0.00228,0.001818,1.324e+03,0.9636,0.7437, 48.35, 37.30, 1.888, 1.448,0.002168,0.001791
2255,2.882e-05,6.500e+03,0.7967,0.6429, 47.81, 36.88, 3.023, 2.047,0.00230,0.001828,1.305e+03,0.9640,0.7454, 47.99, 37.01, 1.780, 1.372,0.002190,0.001798
2256,2.880e-05,6.498e+03,0.7711,0.6187, 47.79, 36.85, 2.941, 1.996,0.00230,0.001821,1.362e+03,0.8662,0.7187, 48.74, 37.75, 4.250, 2.955,0.002618,0.002022
2257,2.879e-05,6.548e+03,0.7856,0.6233, 47.89, 36.94, 3.245, 2.230,0.00237,0.001898,1.343e+03,0.9073,0.7054, 48.30, 37.38, 3.843, 2.698,0.002911,0.002206
2258,2.877e-05,6.522e+03,0.7830,0.6227, 47.80, 36.89, 3.133, 2.162,0.00247,0.001960,1.335e+03,0.9042,0.7065, 48.54, 37.46, 2.044, 1.552,0.002154,0.001789
2259,2.876e-05,6.524e+03,0.7810,0.6242, 47.81, 36.89, 2.915, 2.021,0.00244,0.001951,1.324e+03,1.0507,0.8095, 48.23, 37.21, 1.866, 1.434,0.002472,0.002074
2260,2.874e-05,6.548e+03,0.7868,0.6283, 47.83, 36.91, 2.940, 2.038,0.00260,0.002059,1.349e+03,0.8693,0.7018, 48.50, 37.55, 3.956, 2.767,0.002675,0.002028
2261,2.872e-05,6.527e+03,0.8013,0.6377, 47.82, 36.90, 3.159, 2.199,0.00250,0.001988,1.344e+03,0.8707,0.7270, 48.18, 37.28, 3.927, 2.751,0.003175,0.002479
2262,2.871e-05,6.533e+03,0.7785,0.6197, 47.77, 36.86, 3.138, 2.142,0.00266,0.002169,1.328e+03,1.1076,0.8558, 48.35, 37.31, 1.919, 1.474,0.002367,0.001995
2263,2.869e-05,6.528e+03,0.8242,0.6699, 47.79, 36.84, 2.889, 1.987,0.00272,0.002211,1.319e+03,0.9430,0.7332, 48.08, 37.08, 1.821, 1.405,0.002656,0.002230
2264,2.868e-05,6.526e+03,0.7934,0.6344, 47.75, 36.84, 2.864, 1.996,0.00273,0.002225,1.361e+03,0.8678,0.7042, 48.48, 37.54, 4.012, 2.803,0.003195,0.002503
2265,2.866e-05,6.549e+03,0.7738,0.6206, 47.75, 36.83, 3.164, 2.160,0.00278,0.002252,1.343e+03,0.8716,0.7050, 48.20, 37.30, 3.851, 2.705,0.003095,0.002397
2266,2.865e-05,6.545e+03,0.8146,0.6506, 47.73, 36.83, 3.097, 2.149,0.00295,0.002317,1.338e+03,0.9347,0.7289, 48.39, 37.34, 2.020, 1.537,0.002708,0.002248
2267,2.863e-05,6.527e+03,0.7771,0.6192, 47.73, 36.82, 2.833, 1.977,0.00279,0.002246,1.329e+03,1.0875,0.8422, 48.15, 37.14, 1.833, 1.417,0.002905,0.002430
2268,2.862e-05,6.535e+03,0.8148,0.6591, 47.71, 36.80, 3.012, 2.054,0.00296,0.002409,1.353e+03,0.8647,0.6986, 48.26, 37.34, 3.784, 2.666,0.003365,0.002699
2269,2.860e-05,6.548e+03,0.7835,0.6341, 47.73, 36.80, 3.011, 2.102,0.00291,0.002355,1.334e+03,0.8671,0.7240, 48.05, 37.16, 3.553, 2.514,0.003109,0.002393
2270,2.858e-05,6.527e+03,0.8011,0.6461, 47.69, 36.78, 3.067, 2.149,0.00280,0.002300,1.350e+03,0.9752,0.7551, 48.44, 37.38, 1.961, 1.498,0.003105,0.002635
2271,2.857e-05,6.549e+03,0.7846,0.6305, 47.76, 36.83, 2.850, 1.991,0.00283,0.002302,1.320e+03,1.0867,0.8417, 48.24, 37.21, 1.879, 1.451,0.002238,0.001873
2272,2.855e-05,6.482e+03,0.7734,0.6251, 47.70, 36.81, 2.874, 1.999,0.00246,0.001978,1.347e+03,0.8773,0.7380, 48.37, 37.44, 3.966, 2.775,0.002902,0.002364
2273,2.854e-05,6.477e+03,0.7946,0.6408, 47.69, 36.79, 3.069, 2.113,0.00236,0.001881,1.335e+03,0.8722,0.6988, 48.20, 37.29, 3.754, 2.641,0.002793,0.002199
2274,2.852e-05,6.483e+03,0.7778,0.6201, 47.71, 36.79, 3.099, 2.140,0.00246,0.001970,1.318e+03,0.9533,0.7394, 48.23, 37.20, 1.965, 1.503,0.002171,0.001816
2275,2.851e-05,6.493e+03,0.7657,0.6174, 47.74, 36.84, 3.024, 2.065,0.00240,0.001927,1.306e+03,0.9583,0.7430, 47.88, 36.92, 1.746, 1.346,0.002568,0.002165
2276,2.849e-05,6.507e+03,0.7762,0.6266, 47.67, 36.77, 2.979, 2.010,0.00272,0.002198,1.366e+03,0.8604,0.7031, 48.52, 37.57, 4.044, 2.826,0.003278,0.002612
2277,2.848e-05,6.525e+03,0.7707,0.6223, 47.74, 36.82, 3.160, 2.170,0.00265,0.002120,1.344e+03,0.8662,0.7107, 48.24, 37.33, 3.792, 2.663,0.003075,0.002416
2278,2.846e-05,6.510e+03,0.7918,0.6312, 47.66, 36.76, 3.098, 2.153,0.00271,0.002218,1.325e+03,1.0244,0.7905, 48.27, 37.25, 1.969, 1.500,0.002426,0.002042
2279,2.844e-05,6.524e+03,0.7940,0.6449, 47.66, 36.76, 2.907, 2.020,0.00289,0.002348,1.315e+03,0.9227,0.7182, 48.01, 37.03, 1.789, 1.381,0.002607,0.002160
2280,2.843e-05,6.525e+03,0.8142,0.6519, 47.63, 36.73, 2.856, 1.987,0.00293,0.002349,1.363e+03,0.8733,0.7021, 48.34, 37.42, 4.068, 2.841,0.003514,0.002817
2281,2.841e-05,6.545e+03,0.7752,0.6198, 47.65, 36.75, 3.155, 2.154,0.00307,0.002481,1.341e+03,0.8685,0.7040, 48.00, 37.14, 3.743, 2.635,0.003447,0.002696
2282,2.840e-05,6.557e+03,0.7688,0.6082, 47.62, 36.72, 3.025, 2.131,0.00314,0.002542,1.343e+03,0.9942,0.7694, 48.31, 37.27, 2.016, 1.534,0.003093,0.002601
2283,2.838e-05,6.554e+03,0.7870,0.6373, 47.65, 36.76, 2.914, 2.031,0.00320,0.002603,1.344e+03,1.0730,0.8300, 48.04, 37.07, 1.829, 1.413,0.003654,0.003017
2284,2.837e-05,6.622e+03,0.7916,0.6335, 47.52, 36.64, 2.748, 1.935,0.00379,0.003084,1.355e+03,0.8802,0.7481, 47.91, 37.06, 3.647, 2.573,0.004063,0.003347
2285,2.835e-05,6.601e+03,0.8280,0.6670, 47.46, 36.63, 2.935, 2.085,0.00385,0.003174,1.331e+03,0.8789,0.7006, 47.66, 36.84, 3.412, 2.420,0.003756,0.003037
2286,2.834e-05,6.607e+03,0.8017,0.6390, 47.42, 36.58, 2.940, 2.068,0.00398,0.003335,1.386e+03,1.1127,0.8635, 48.30, 37.27, 1.944, 1.483,0.004465,0.003747
2287,2.832e-05,6.708e+03,0.8453,0.6904, 47.44, 36.57, 2.657, 1.882,0.00442,0.003737,1.353e+03,1.0047,0.7781, 47.84, 36.89, 1.812, 1.391,0.004261,0.003593
2288,2.830e-05,6.663e+03,0.8351,0.6726, 47.41, 36.55, 2.794, 1.946,0.00432,0.003656,1.387e+03,0.8612,0.6996, 48.21, 37.32, 4.056, 2.844,0.004437,0.003718
2289,2.829e-05,6.654e+03,0.7826,0.6239, 47.43, 36.58, 3.075, 2.104,0.00414,0.003479,1.394e+03,0.8601,0.7013, 47.95, 37.10, 3.736, 2.632,0.005013,0.004227
2290,2.827e-05,6.694e+03,0.7976,0.6332, 47.36, 36.53, 2.979, 2.077,0.00446,0.003748,1.329e+03,0.9768,0.7566, 47.94, 36.97, 1.828, 1.408,0.003332,0.002740
2291,2.826e-05,6.666e+03,0.7985,0.6467, 47.38, 36.52, 2.825, 1.948,0.00432,0.003575,1.352e+03,1.0389,0.8022, 47.58, 36.69, 1.716, 1.325,0.004591,0.003882
2292,2.824e-05,6.728e+03,0.8111,0.6638, 47.29, 36.44, 2.780, 1.929,0.00477,0.003966,1.374e+03,0.8651,0.7195, 48.01, 37.12, 3.468, 2.460,0.004466,0.003611
2293,2.823e-05,6.668e+03,0.8101,0.6536, 47.36, 36.50, 2.862, 2.005,0.00443,0.003600,1.412e+03,0.8757,0.7456, 47.49, 36.69, 3.372, 2.390,0.005951,0.004962
2294,2.821e-05,6.764e+03,0.7935,0.6351, 47.19, 36.37, 2.923, 2.019,0.00503,0.004115,1.346e+03,1.1417,0.8884, 47.99, 37.01, 1.778, 1.370,0.003827,0.003094
2295,2.820e-05,6.772e+03,0.8197,0.6573, 47.23, 36.38, 2.503, 1.791,0.00504,0.004175,1.405e+03,0.9801,0.7564, 47.44, 36.58, 1.653, 1.279,0.005968,0.005195
2296,2.818e-05,6.817e+03,0.8991,0.7258, 47.09, 36.29, 2.554, 1.806,0.00551,0.004665,1.396e+03,0.9874,0.7687, 48.12, 37.24, 3.970, 2.779,0.004800,0.003856
2297,2.816e-05,6.769e+03,0.8137,0.6578, 47.14, 36.32, 2.947, 2.027,0.00511,0.004153,1.459e+03,0.9849,0.8519, 47.35, 36.57, 3.194, 2.274,0.006961,0.005896
2298,2.815e-05,6.856e+03,0.8998,0.7209, 46.90, 36.12, 2.577, 1.828,0.00578,0.004752,1.382e+03,1.0494,0.8090, 47.75, 36.83, 1.767, 1.360,0.005124,0.004162
2299,2.813e-05,6.956e+03,0.8233,0.6697, 46.88, 36.10, 2.496, 1.758,0.00627,0.005135,1.402e+03,1.1189,0.8712, 47.01, 36.24, 1.673, 1.277,0.006330,0.005222
2300,2.812e-05,6.992e+03,0.8479,0.6806, 46.72, 35.95, 2.363, 1.685,0.00649,0.005388,1.468e+03,0.9005,0.7756, 47.39, 36.61, 3.270, 2.327,0.007069,0.005812
2301,2.810e-05,7.040e+03,0.8520,0.6848, 46.55, 35.84, 2.406, 1.748,0.00683,0.005627,1.433e+03,0.8987,0.7064, 46.94, 36.20, 2.291, 1.679,0.006936,0.005444
2302,2.809e-05,7.086e+03,0.9430,0.7599, 46.38, 35.66, 2.046, 1.528,0.00726,0.005866,1.508e+03,1.0449,0.8087, 46.96, 36.21, 1.744, 1.315,0.008121,0.007110
2303,2.807e-05,7.150e+03,0.8379,0.6724, 46.43, 35.73, 2.009, 1.515,0.00731,0.006121,1.403e+03,0.9511,0.7390, 47.02, 36.26, 1.712, 1.309,0.006350,0.005357
2304,2.806e-05,6.994e+03,0.9751,0.8051, 46.46, 35.75, 2.081, 1.556,0.00683,0.005830,1.527e+03,0.8983,0.7039, 47.02, 36.28, 2.712, 1.957,0.008323,0.006830
2305,2.804e-05,7.073e+03,0.7886,0.6321, 46.40, 35.71, 2.287, 1.688,0.00698,0.005749,1.495e+03,0.8643,0.7214, 47.01, 36.27, 2.529, 1.835,0.007868,0.006501
2306,2.802e-05,6.940e+03,0.8593,0.6838, 46.40, 35.70, 2.154, 1.590,0.00669,0.005543,1.417e+03,0.9076,0.7058, 46.91, 36.18, 1.944, 1.452,0.006698,0.005645
2307,2.801e-05,6.927e+03,0.8042,0.6380, 46.35, 35.65, 2.002, 1.508,0.00658,0.005349,1.391e+03,1.0551,0.8150, 46.96, 36.20, 1.729, 1.308,0.006173,0.004850
2308,2.799e-05,6.891e+03,0.8853,0.7229, 46.34, 35.65, 2.100, 1.553,0.00652,0.005134,1.431e+03,0.9048,0.7088, 46.93, 36.19, 2.387, 1.742,0.006901,0.005324
2309,2.798e-05,6.878e+03,0.7590,0.6053, 46.35, 35.66, 2.051, 1.528,0.00656,0.005232,1.367e+03,0.8666,0.6940, 46.97, 36.24, 2.672, 1.929,0.005643,0.004626
2310,2.796e-05,6.850e+03,0.8331,0.6780, 46.40, 35.68, 2.213, 1.633,0.00637,0.005202,1.367e+03,0.9030,0.7009, 46.92, 36.17, 1.768, 1.328,0.005756,0.004527
2311,2.795e-05,6.831e+03,0.7927,0.6310, 46.30, 35.63, 1.896, 1.433,0.00636,0.005275,1.377e+03,1.0029,0.7768, 46.90, 36.15, 1.765, 1.332,0.005959,0.005343
2312,2.793e-05,6.796e+03,0.8839,0.7123, 46.38, 35.67, 2.125, 1.570,0.00605,0.005228,1.375e+03,0.9379,0.7255, 47.05, 36.30, 2.688, 1.946,0.005718,0.005019
2313,2.792e-05,6.813e+03,0.7796,0.6284, 46.36, 35.67, 2.076, 1.559,0.00581,0.004657,1.652e+03,1.0381,0.8002, 46.86, 36.14, 2.369, 1.726,0.010049,0.007816
2314,2.790e-05,6.960e+03,1.0528,0.8538, 47.09, 36.28, 2.604, 1.826,0.00603,0.004480,1.624e+03,1.3141,1.1274, 48.96, 37.94, 4.625, 3.190,0.008106,0.006870
2315,2.788e-05,7.281e+03,1.1926,0.9844, 47.08, 36.26, 2.792, 1.870,0.00744,0.006070,1.712e+03,0.9469,0.8204, 48.05, 37.07, 1.833, 1.412,0.010027,0.009091
2316,2.787e-05,8.294e+03,1.1112,0.9218, 47.25, 36.41, 2.282, 1.683,0.00961,0.008126,1.373e+03,1.5031,1.2560, 48.57, 37.45, 1.771, 1.344,0.003660,0.002811
2317,2.785e-05,8.119e+03,1.2688,1.0437, 48.02, 36.98, 2.212, 1.616,0.00898,0.006930,2.090e+03,1.9388,1.7364, 49.01, 37.86, 2.267, 1.681,0.013325,0.011053
2318,2.784e-05,8.267e+03,1.4628,1.2589, 48.55, 37.44, 2.640, 1.851,0.00915,0.007043,1.529e+03,1.8003,1.5888, 47.43, 36.71, 3.426, 2.441,0.007970,0.006835
2319,2.782e-05,7.746e+03,1.9801,1.7467, 49.33, 38.06, 3.015, 2.090,0.00669,0.005327,1.465e+03,1.1420,0.9908, 49.81, 38.55, 2.290, 1.708,0.004343,0.003695
2320,2.781e-05,7.087e+03,1.2265,1.0230, 48.64, 37.57, 3.498, 2.356,0.00503,0.004118,1.480e+03,1.2387,1.0698, 48.55, 37.53, 1.681, 1.291,0.006255,0.005438
2321,2.779e-05,6.933e+03,1.1723,0.9564, 47.67, 36.75, 2.365, 1.731,0.00531,0.004371,1.445e+03,1.3121,1.1284, 47.75, 36.91, 1.688, 1.298,0.006408,0.005235
2322,2.777e-05,6.847e+03,1.0711,0.8731, 47.23, 36.46, 2.832, 1.965,0.00536,0.004098,1.351e+03,0.8834,0.6942, 47.28, 36.46, 1.637, 1.269,0.004972,0.004010
2323,2.776e-05,6.730e+03,1.0442,0.8544, 46.87, 36.10, 2.237, 1.614,0.00515,0.003910,1.292e+03,1.0581,0.8221, 47.32, 36.58, 3.335, 2.381,0.002998,0.002473
2324,2.774e-05,7.211e+03,1.4212,1.1935, 47.66, 36.78, 2.634, 1.897,0.00646,0.004990,1.560e+03,2.3640,2.2004, 47.86, 36.95, 1.847, 1.387,0.008143,0.007133
2325,2.773e-05,7.117e+03,1.6885,1.4705, 47.62, 36.72, 2.665, 1.868,0.00629,0.005035,1.404e+03,0.8625,0.7247, 46.90, 36.16, 1.736, 1.326,0.006493,0.005818
2326,2.771e-05,6.826e+03,1.1738,0.9600, 46.87, 36.11, 2.534, 1.766,0.00556,0.004833,1.512e+03,0.9411,0.8150, 47.37, 36.58, 1.664, 1.282,0.007861,0.007045
2327,2.770e-05,6.907e+03,0.9294,0.7374, 47.10, 36.35, 3.211, 2.099,0.00601,0.004695,1.381e+03,0.9536,0.8291, 47.11, 36.35, 1.807, 1.360,0.005827,0.004758
2328,2.768e-05,7.016e+03,1.5502,1.3032, 47.78, 36.84, 2.402, 1.664,0.00559,0.004177,1.376e+03,1.1042,0.8598, 47.42, 36.62, 2.780, 2.010,0.005301,0.004158
2329,2.767e-05,6.867e+03,1.4963,1.2330, 47.82, 36.96, 3.307, 2.311,0.00465,0.003615,1.328e+03,2.0445,1.8511, 48.38, 37.35, 2.123, 1.582,0.002190,0.001730
2330,2.765e-05,6.599e+03,1.4157,1.2062, 47.64, 36.73, 2.267, 1.653,0.00331,0.002512,1.403e+03,1.7843,1.5635, 49.41, 38.12, 1.703, 1.305,0.003103,0.002442
2331,2.763e-05,6.624e+03,1.3184,1.1166, 47.96, 37.08, 3.488, 2.250,0.00317,0.002484,1.406e+03,0.8566,0.6921, 49.30, 38.22, 4.174, 2.912,0.003179,0.002603
2332,2.762e-05,6.731e+03,1.1258,0.9166, 48.10, 37.11, 3.180, 2.162,0.00355,0.002870,1.343e+03,1.2573,1.0828, 48.62, 37.51, 2.809, 2.025,0.002270,0.001774
2333,2.760e-05,6.526e+03,1.0121,0.8202, 47.82, 36.90, 3.094, 2.121,0.00253,0.001999,1.350e+03,0.9820,0.7615, 48.60, 37.51, 2.215, 1.660,0.002741,0.002138
2334,2.759e-05,6.528e+03,0.7938,0.6332, 47.90, 36.94, 2.693, 1.923,0.00233,0.001874,1.329e+03,0.9692,0.7533, 48.22, 37.18, 1.656, 1.285,0.002738,0.002146
2335,2.757e-05,6.468e+03,0.8052,0.6390, 47.68, 36.78, 2.980, 2.045,0.00230,0.001851,1.347e+03,1.0407,0.8080, 48.41, 37.49, 4.219, 2.940,0.002742,0.002093
2336,2.756e-05,6.446e+03,0.8855,0.7194, 47.59, 36.70, 3.200, 2.174,0.00222,0.001773,1.326e+03,1.0012,0.8628, 48.16, 37.21, 3.439, 2.439,0.002569,0.002045
2337,2.754e-05,6.456e+03,0.8500,0.6763, 47.57, 36.70, 3.097, 2.125,0.00230,0.001849,1.310e+03,0.9859,0.7643, 48.02, 37.04, 1.875, 1.443,0.002357,0.001859
2338,2.752e-05,6.440e+03,0.7753,0.6190, 47.55, 36.67, 2.960, 2.043,0.00219,0.001736,1.299e+03,0.9739,0.7564, 47.89, 36.92, 1.706, 1.328,0.002163,0.001717
2339,2.751e-05,6.386e+03,0.7675,0.6139, 47.51, 36.63, 2.908, 2.017,0.00211,0.001672,1.324e+03,0.9033,0.7011, 48.25, 37.36, 3.821, 2.688,0.002115,0.001723
2340,2.749e-05,6.408e+03,0.7530,0.6035, 47.55, 36.66, 3.066, 2.130,0.00211,0.001670,1.300e+03,0.8548,0.6979, 47.82, 36.98, 3.654, 2.578,0.002087,0.001699
